Data,Vendedor,Cliente,Região,Produto,Valor
44495,Marcus,Manuela Fioretti,Sudeste,Word,450
44495,Marcus,Thaisa Mesquita,Centro-Oeste,Word,450
44496,Marcus,Davi Li,Sul,Word,600
44496,Alon,Platini Frossard,Sudeste,Word,600
44496,Marcus,Andréia Martelotte,Norte,Word,600
44496,Diego,Layssa Ferrer,Centro-Oeste,Word,450
44496,Gabriel,Carolina Navega,Norte,Power BI,300
44496,João,Stella Nacif,Sul,Excel,500
44497,Diego,Frederico Balassiano,Centro-Oeste,Power BI,300
44497,João,Giuseppe Rebello,Sudeste,Python,450
44497,Paulo,Yohanan Fuchs,Norte,Python,450
44497,Alon,Jonnathan Barbosa,Norte,Python,450
44497,Gabriel,Jamile Junqueira,Sudeste,Python,450
44498,Diego,Ananda Souza,Centro-Oeste,VBA,600
44498,Paulo,Raianne Thury,Norte,Excel,500
44498,Gabriel,Bárbara Elisa,Centro-Oeste,Power BI,300
44498,João,Giuseppe dos,Sudeste,Power BI,300
44499,Diego,Edson Bittencourt,Norte,Excel,500
44500,João,Jose Gabrielen,Nordeste,Python,450
44500,Alon,Walmyr Magalhães,Norte,Python,450
44500,Diego,Hiaiune Helena,Nordeste,Power BI,300
44500,João,Pedro Paulino,Norte,Python,450
44500,Marcus,Ully Tavares,Nordeste,Python,450
44500,Paulo,Vito Luiza,Norte,Excel,500
44501,Paulo,Barbara Gitirana,Sudeste,VBA,600
44501,Alon,Maciela Bello,Sul,Python,450
44502,Diego,Elida Falcão,Sudeste,VBA,600
44502,Gabriel,Evelyn Moutinho,Sul,Python,450
44503,Paulo,Antonia Garambone,Norte,Excel,500
44503,Marcus,Raianne Catarino,Nordeste,Excel,500
44504,Marcus,Camilla Dourado,Nordeste,Excel,500
44504,João,Tainah Victório,Centro-Oeste,Power BI,300
44504,João,Samantha Mendonça,Centro-Oeste,VBA,600
44505,Paulo,Melissa Salomão,Norte,Excel,500
44505,Gabriel,Walmyr Cardoso,Sudeste,PowerPoint,600
44505,João,Jéssica Fonseca,Sudeste,PowerPoint,450
44505,Paulo,Leandro Areias,Centro-Oeste,PowerPoint,300
44505,Gabriel,Raul Ronfini,Sudeste,PowerPoint,600
44506,Diego,Diogo Pereira,Nordeste,PowerPoint,600
44506,Paulo,Graziela Carreira,Centro-Oeste,PowerPoint,450
44507,Alon,Isabella Freitas,Sudeste,PowerPoint,600
44507,Diego,Arnôr Emmerick,Sudeste,PowerPoint,500
44507,Gabriel,Raiane Tsuyoshi,Nordeste,PowerPoint,300
44507,João,Marcelly Vargas,Sudeste,PowerPoint,600
44507,João,Luisa Pancini,Sul,PowerPoint,500
44507,Gabriel,Cinthia Rossi,Sul,PowerPoint,450
44507,Marcus,Raquel Ghiorzi,Norte,PowerPoint,300
44507,João,Thadeu Silvestre,Norte,PowerPoint,450
44507,Marcus,Ingra Rozenbaum,Centro-Oeste,PowerPoint,450
44508,João,Livia Azevedo,Norte,PowerPoint,450
44508,Marcus,Jefferson Brendalina,Nordeste,PowerPoint,500
44508,João,Stephanie Fróes,Centro-Oeste,Power BI,300
44509,Marcus,Eliane Mainente,Norte,Python,450
44509,Gabriel,Maurício Rosario,Sudeste,Python,450
44509,Diego,Eriko Bailly,Norte,Power BI,300
44510,Paulo,Eriko Viana,Sudeste,Excel,500
44510,Diego,Ully Barreira,Norte,VBA,600
44510,Paulo,Vivian Junqueira,Norte,Power BI,300
44510,Gabriel,Izabella Oliveira,Norte,Power BI,300
44511,Paulo,Carolina Azevedo,Nordeste,VBA,600
44511,João,Layssa Bastos,Centro-Oeste,Python,450
44511,Alon,Yasmini Bretas,Nordeste,VBA,600
44512,Paulo,Yasmini Farah,Sudeste,VBA,600
44512,Alon,Ulisses Veloso,Norte,VBA,600
44513,Paulo,Marcus Soibelman,Sul,Python,450
44513,Diego,Marcelly Sousa,Nordeste,Python,450
44513,João,Leila Victório,Sudeste,Power BI,300
44513,Gabriel,Alberto Benvinda,Norte,VBA,600
44513,Diego,Yasmine Costa,Sudeste,VBA,600
44514,Paulo,Wen Lencastre,Sul,Power BI,300
44515,Marcus,Luana Santos,Sul,Power BI,300
44515,Diego,Gabrielle Zickwolf,Norte,Python,450
44515,Diego,Rafaella Sara,Sudeste,VBA,600
44516,Alon,Hannah Erthal,Sudeste,Python,450
44517,Marcus,Isis Fuchs,Norte,VBA,600
44517,Alon,Stella Ana,Norte,Python,450
44517,Alon,Mayná Albano,Sudeste,VBA,600
44518,Alon,Elaine Moura,Sul,Power BI,300
44518,Paulo,Vinicius Filiphe,Norte,Python,450
44518,Diego,Reinaldo Costa,Centro-Oeste,Excel,500
44519,Gabriel,Cynthia Campelo,Sul,Power BI,300
44519,Gabriel,Carlos Paes,Sul,Power BI,300
44519,Gabriel,Giovani Leivyson,Nordeste,Python,450
44519,Marcus,Ighor Emmerick,Sudeste,VBA,600
44519,João,Marco Lauzana,Nordeste,Excel,500
44519,Marcus,Samir Marendino,Centro-Oeste,Python,450
44519,Paulo,Jean Chaves,Sul,Power BI,300
44519,João,Evelyn Rosolia,Sul,Power BI,300
44519,Marcus,Camilla Valiate,Norte,Excel,500
44520,Marcus,Alberto Barros,Sudeste,VBA,600
44520,Paulo,Lígia Abreu,Norte,Excel,500
44520,Alon,Thadeu Araujo,Sul,Power BI,300
44520,Gabriel,Henrique Paiva,Centro-Oeste,Python,450
44521,Gabriel,Lyandra Lacerda,Sul,Power BI,300
44521,Gabriel,Jean Chousa,Sudeste,Python,450
44521,Alon,Silvana Silva,Sul,Power BI,300
44522,Paulo,Daniele Marendino,Sul,Power BI,300
44522,Gabriel,Hiaiune Accardo,Norte,Power BI,300
44523,Gabriel,Ingra Cardoso,Norte,Python,450
44523,Paulo,Camille Goldoni,Sudeste,VBA,600
44523,João,Ives do,Nordeste,Excel,500
44524,Diego,Verônica Smolarek,Sul,Python,450
44525,João,Murillo Rangel,Sudeste,VBA,600
44525,Diego,Ighor Portillo,Sul,Power BI,300
44525,Alon,Alexandra Chein,Sudeste,Power BI,300
44526,Marcus,Bruno Espinosa,Norte,Python,450
44526,Diego,Marcella Villar,Centro-Oeste,Python,450
44526,Diego,Bruno Teles,Sudeste,VBA,600
44526,Paulo,Leon Campelo,Norte,Excel,500
44526,Gabriel,Luana longo,Nordeste,Excel,500
44526,Marcus,Yuske Póvoa,Norte,VBA,600
44526,Gabriel,Rodrigo Rubinstein,Norte,VBA,600
44526,Gabriel,Larissa Rodrigo,Nordeste,Python,450
44526,Gabriel,Júlio Paulino,Norte,Excel,500
44527,Diego,Jeter Riany,Sudeste,VBA,600
44527,Marcus,Cecília Fernando,Sul,Python,450
44527,Marcus,Jônatas Areias,Norte,Python,450
44527,Marcus,Luana Froufe,Sul,PowerPoint,300
44528,Alon,Paloma Fasano,Sul,Word,500
44528,Gabriel,Pedro Veloso,Norte,Word,600
44529,Gabriel,Ulisses Smolarek,Nordeste,Word,450
44529,João,Juliana Fontana,Sul,Word,450
44529,Gabriel,Juliane Guilherme,Sul,Word,300
44529,Gabriel,Silvio Marinho,Norte,Word,500
44529,Paulo,Karina Moura,Nordeste,Word,500
44529,Diego,Elana José,Nordeste,Word,300
44529,Alon,Thamara Bogossian,Sudeste,Word,500
44530,João,Murilo Póvoa,Sul,PowerPoint,600
44530,Diego,Edjailma Fagundes,Sudeste,PowerPoint,600
44530,Diego,Wellington Caroline,Norte,PowerPoint,450
44530,Gabriel,Manuela Thome,Norte,PowerPoint,300
44530,Alon,Julio Leão,Sudeste,VBA,600
44531,Alon,Júlio Silotti,Sul,Word,300
44531,Diego,Elaine Moraes,Nordeste,Word,300
44531,João,Ingra Nuñez,Nordeste,Word,300
44531,Diego,Denilton Coimbra,Sul,Word,450
44532,João,Érico Duque,Centro-Oeste,Word,300
44532,Paulo,Cláudia Soibelman,Sudeste,Word,600
44532,Gabriel,Tomas Blumberg,Norte,Word,450
44533,Diego,Wagner Baptista,Sul,Word,450
44534,Gabriel,Clara Rocha,Centro-Oeste,Word,500
44534,Marcus,Cynthia Pires,Sudeste,Word,300
44535,Diego,Marcella Thadeu,Sudeste,Word,300
44535,Alon,Leonardo Baltar,Sul,Word,300
44535,João,Myllena Lima,Centro-Oeste,Python,450
44535,Paulo,Isabelle Pessoa,Sul,Python,450
44535,Gabriel,Mauricio Cassia,Norte,Word,500
44535,João,Leonardo Guilhem,Norte,Word,600
44536,João,Pietro Carolina,Nordeste,Word,500
44536,Paulo,Raísa Ávila,Sudeste,Word,600
44536,Marcus,Jose Penna,Nordeste,Word,500
44536,Alon,Marianna Franciele,Sudeste,Word,600
44536,Alon,Ariel Said,Centro-Oeste,Word,500
44537,Marcus,Alexia Mollica,Sudeste,Word,500
44537,João,Thamirez Tsuyoshi,Sul,Python,450
44537,Gabriel,Raul Cossich,Nordeste,Word,500
44538,Paulo,Diogo Cavalca,Nordeste,Word,500
44538,Gabriel,Érica Helena,Sudeste,Word,600
44539,Alon,Samuel Ladogano,Norte,Word,600
44539,Gabriel,Marisol Antônio,Sudeste,Power BI,300
44539,Paulo,Cynthia Itapary,Nordeste,Power BI,300
44540,Diego,Sergio Mainente,Norte,Power BI,300
44540,Alon,Nivea Martins,Norte,Word,600
44540,Marcus,Marianne Yang,Centro-Oeste,Power BI,300
44541,Paulo,Nivea Jiun,Sul,Power BI,300
44541,João,Tiago Rosario,Sudeste,Word,600
44541,Diego,Mariane Mendonça,Centro-Oeste,Python,450
44541,João,Elida Rebello,Sudeste,Word,600
44542,João,Gabryela Gonzalez,Sudeste,Power BI,300
44542,Marcus,Giuseppe Ferrer,Norte,Word,600
44542,Paulo,Walter Bogossian,Norte,Python,450
44543,João,Marília Essaber,Sudeste,VBA,600
44543,João,Rodrigo Miguel,Sudeste,VBA,600
44543,Alon,Catarina Chein,Sul,Python,450
44543,Diego,Wesley Fontenelle,Sudeste,Power BI,300
44544,Marcus,Helga Campos,Sul,Power BI,300
44544,Diego,Rebecca Borba,Sudeste,Excel,500
44544,Alon,Frederico Nascimento,Norte,Excel,500
44544,Diego,Filippo Coimbra,Sul,Excel,500
44544,Marcus,Antônio Coelho,Sudeste,Power BI,300
44545,Diego,Jonas Tiradentes,Nordeste,Excel,500
44546,Marcus,Anderson Barbosa,Centro-Oeste,Python,450
44546,Diego,Isabela Sampaio,Sul,Python,450
44546,João,Karollayne Roberto,Centro-Oeste,Excel,500
44546,Gabriel,Roger Bachini,Sudeste,Excel,500
44547,Gabriel,Ulisses Palha,Norte,VBA,600
44548,Diego,Rhanna Aziz,Centro-Oeste,Python,450
44548,Marcus,Leon Raggi,Sul,VBA,600
44548,Paulo,Luiza Infante,Norte,Python,450
44548,João,Rodney Menaged,Nordeste,Python,450
44548,Gabriel,Alfredo Scandiuzzi,Sul,Power BI,300
44549,Gabriel,John Malavolti,Sudeste,Python,450
44549,Diego,Dandara Mathias,Centro-Oeste,Python,450
44549,Gabriel,Camilla Piccinini,Nordeste,Power BI,300
44549,Marcus,Hygor Nobili,Centro-Oeste,Excel,500
44549,Marcus,Ariel Whitaker,Norte,Excel,500
44550,Marcus,Micaele Fontenele,Norte,Excel,500
44550,Marcus,Raul Vilas,Norte,Excel,500
44550,Alon,Hygor Mesquita,Centro-Oeste,Power BI,300
44550,Gabriel,Marianne Villela,Norte,PowerPoint,500
44551,João,Jeane Licurci,Norte,PowerPoint,500
44551,Alon,Edson Bitencourt,Sudeste,PowerPoint,600
44552,Alon,Itai Henrique,Sul,PowerPoint,450
44552,Gabriel,Bianca Smolarek,Nordeste,PowerPoint,500
44552,Paulo,Andre Madrid,Sudeste,PowerPoint,300
44553,Marcus,Vladimir Perim,Norte,PowerPoint,500
44553,João,Francyne Guilhem,Norte,PowerPoint,500
44554,Marcus,Gabryela Taylor,Centro-Oeste,PowerPoint,300
44554,Diego,Glenda Souza,Norte,PowerPoint,300
44554,Diego,Andrew Coutinho,Sudeste,PowerPoint,600
44555,Gabriel,Yasser Neviani,Nordeste,PowerPoint,600
44555,Gabriel,Adailton Siqueira,Sul,PowerPoint,300
44555,Diego,Lígia Costa,Norte,PowerPoint,300
44557,João,Alberto Varanda,Norte,PowerPoint,500
44557,Gabriel,Thales do,Nordeste,PowerPoint,300
44557,João,Amanda Chagas,Sudeste,PowerPoint,450
44557,João,Cecília Madruga,Sudeste,PowerPoint,600
44557,Alon,Natali Sofia,Sudeste,Python,450
44558,Diego,Juliana Gouvêa,Sudeste,Excel,500
44558,Alon,Cláudia Lopes,Norte,Python,450
44558,Paulo,Giovani Fróes,Norte,Python,450
44558,Diego,Jamile Yehudah,Centro-Oeste,Python,450
44558,Alon,Raíza Moreno,Sudeste,VBA,600
44558,Marcus,Vito Caroline,Norte,Power BI,300
44559,Marcus,Larissa Monteiro,Nordeste,Power BI,300
44559,João,Vito Tsuyoshi,Nordeste,Python,450
44559,Paulo,Stephane Felix,Sudeste,VBA,600
44559,Paulo,Glaucia Soibelman,Sudeste,Excel,500
44560,Diego,Jayme Freitas,Norte,Excel,500
44560,Gabriel,Emilaine Machado,Centro-Oeste,VBA,600
44560,Alon,Breno Felix,Sudeste,Excel,500
44560,Paulo,Manuela Serra,Nordeste,Python,450
44561,Diego,Adrizia Montenegro,Sudeste,VBA,600
44561,João,Ananda Li,Norte,VBA,600
44561,Diego,Victória Bastos,Sudeste,Excel,500
44561,Alon,Victor Paulo,Centro-Oeste,Excel,500
44561,João,Andréia Naveiro,Centro-Oeste,Excel,500
44561,Diego,Caroll Marques,Norte,Python,450
44561,João,Marcelle Chagas,Sudeste,VBA,600
