Data;Ano;Mês;Vendedor;Cliente;Região;Produto;Valor
14/08/2021;2021;ago;João;Marco Tiradentes;Sudeste;Word;R$ 300,00
14/08/2021;2021;ago;João;Karollayne Ferrer;Sul;Word;R$ 500,00
15/08/2021;2021;ago;Marcus;Manuela Volpi;Centro-Oeste;Word;R$ 450,00
15/08/2021;2021;ago;Paulo;Eugênio Rosales;Sul;Word;R$ 450,00
15/08/2021;2021;ago;Diego;Beatriz Florêncio;Nordeste;Word;R$ 500,00
15/08/2021;2021;ago;Paulo;Thadeu Teles;Sudeste;Word;R$ 500,00
16/08/2021;2021;ago;Paulo;Thamires Fernando;Norte;Word;R$ 300,00
16/08/2021;2021;ago;João;Zilma Benvinda;Sudeste;PowerPoint;R$ 500,00
16/08/2021;2021;ago;Gabriel;Yve Luz;Sudeste;PowerPoint;R$ 600,00
16/08/2021;2021;ago;Paulo;Renan Pinto;Norte;PowerPoint;R$ 300,00
17/08/2021;2021;ago;Paulo;Izabella Kranz;Centro-Oeste;Excel;R$ 500,00
17/08/2021;2021;ago;Paulo;Carolina Kranz;Sul;PowerPoint;R$ 300,00
17/08/2021;2021;ago;Paulo;Walter Jorge;Nordeste;PowerPoint;R$ 300,00
18/08/2021;2021;ago;João;Bruno Rodino;Norte;PowerPoint;R$ 450,00
18/08/2021;2021;ago;João;Victor Hermsdorff;Nordeste;Excel;R$ 500,00
19/08/2021;2021;ago;Marcus;Isabelle Frossard;Centro-Oeste;Excel;R$ 500,00
19/08/2021;2021;ago;Alon;Marjorie Barrionuevo;Sul;Excel;R$ 500,00
20/08/2021;2021;ago;Alon;Chan Souza;Sudeste;VBA;R$ 600,00
20/08/2021;2021;ago;Gabriel;Luan Cardoso;Sudeste;PowerPoint;R$ 450,00
20/08/2021;2021;ago;Marcus;Pâmella Primo;Nordeste;Excel;R$ 500,00
20/08/2021;2021;ago;Alon;Helena La;Centro-Oeste;PowerPoint;R$ 450,00
20/08/2021;2021;ago;Alon;Willian Aguiar;Centro-Oeste;PowerPoint;R$ 450,00
21/08/2021;2021;ago;Paulo;Fernanda Amorim;Nordeste;Excel;R$ 500,00
21/08/2021;2021;ago;Marcus;Emilaine Silveira;Nordeste;Excel;R$ 500,00
21/08/2021;2021;ago;Diego;Manuela Degasperi;Centro-Oeste;PowerPoint;R$ 300,00
22/08/2021;2021;ago;Marcus;Liz Lencastre;Sul;VBA;R$ 600,00
22/08/2021;2021;ago;Marcus;Liz Zacharias;Sudeste;Excel;R$ 500,00
23/08/2021;2021;ago;Alon;Rosana Ivo;Norte;PowerPoint;R$ 300,00
23/08/2021;2021;ago;Diego;Vanessa Sousa;Sul;Excel;R$ 500,00
23/08/2021;2021;ago;Diego;Daniele Penna;Sul;Excel;R$ 500,00
24/08/2021;2021;ago;Paulo;Zilma Ladogano;Sudeste;VBA;R$ 600,00
24/08/2021;2021;ago;Gabriel;Vittorio Totti;Sudeste;VBA;R$ 600,00
24/08/2021;2021;ago;Marcus;Yohanan Miguel;Nordeste;Excel;R$ 500,00
25/08/2021;2021;ago;Gabriel;Catarina Huon;Norte;Power BI;R$ 300,00
25/08/2021;2021;ago;João;Célio Nacif;Sudeste;VBA;R$ 600,00
25/08/2021;2021;ago;Alon;Tadeu Monte;Nordeste;Power BI;R$ 300,00
26/08/2021;2021;ago;Gabriel;Mateus Pinto;Sudeste;Python;R$ 450,00
26/08/2021;2021;ago;Alon;Thárcila Barboza;Centro-Oeste;Python;R$ 450,00
26/08/2021;2021;ago;João;Felipe Cavalca;Centro-Oeste;Excel;R$ 500,00
27/08/2021;2021;ago;Diego;Christiana Jundi;Sul;VBA;R$ 600,00
27/08/2021;2021;ago;Gabriel;Thayane Froufe;Centro-Oeste;Power BI;R$ 300,00
27/08/2021;2021;ago;João;Maciela Tkotz;Sudeste;Python;R$ 450,00
27/08/2021;2021;ago;Diego;Alexandre Florêncio;Norte;Python;R$ 450,00
27/08/2021;2021;ago;Gabriel;Paula Cunha;Sudeste;Python;R$ 450,00
28/08/2021;2021;ago;Marcus;Bernardo Tkotz;Sul;Power BI;R$ 300,00
28/08/2021;2021;ago;Diego;Karollayne Coimbra;Sudeste;Power BI;R$ 300,00
29/08/2021;2021;ago;Paulo;Talissa Erthal;Nordeste;VBA;R$ 600,00
29/08/2021;2021;ago;Diego;Hiago Fioravante;Sudeste;Python;R$ 450,00
30/08/2021;2021;ago;Alon;Rubyson Coelho;Sul;Power BI;R$ 300,00
30/08/2021;2021;ago;Paulo;Karen Pinto;Sudeste;Power BI;R$ 300,00
30/08/2021;2021;ago;Alon;Eduardo Sodré;Nordeste;Power BI;R$ 300,00
30/08/2021;2021;ago;Diego;Filippo Ribas;Sudeste;Excel;R$ 500,00
31/08/2021;2021;ago;João;Rodolfo Infante;Sudeste;Power BI;R$ 300,00
31/08/2021;2021;ago;Alon;Cleo Brendalina;Centro-Oeste;Python;R$ 450,00
01/09/2021;2021;set;Diego;Marcus Miguel;Nordeste;Excel;R$ 500,00
01/09/2021;2021;set;João;Thaina Ambrosio;Sudeste;Excel;R$ 500,00
02/09/2021;2021;set;Gabriel;Rodney Monte;Sul;Power BI;R$ 300,00
02/09/2021;2021;set;Gabriel;Emilaine Albuquerque;Norte;Power BI;R$ 300,00
02/09/2021;2021;set;Paulo;Tayna Casal;Norte;VBA;R$ 600,00
02/09/2021;2021;set;Gabriel;Isaac Corrêa;Centro-Oeste;Excel;R$ 500,00
02/09/2021;2021;set;João;Sebastião Brito;Sul;Excel;R$ 500,00
02/09/2021;2021;set;Marcus;Patrícia Fioravante;Norte;Power BI;R$ 300,00
03/09/2021;2021;set;João;Alon José;Nordeste;Power BI;R$ 300,00
03/09/2021;2021;set;Marcus;Bárbara Carneiro;Sudeste;Power BI;R$ 300,00
03/09/2021;2021;set;João;Wendel Gerhad;Centro-Oeste;VBA;R$ 600,00
03/09/2021;2021;set;Marcus;Marcus Jung;Sudeste;Word;R$ 600,00
03/09/2021;2021;set;Gabriel;Ysabella Barros;Norte;Word;R$ 500,00
04/09/2021;2021;set;Gabriel;Paloma Labanca;Sudeste;Word;R$ 300,00
04/09/2021;2021;set;João;Cynthia Côrte-Real;Nordeste;Word;R$ 450,00
04/09/2021;2021;set;Paulo;Lorena Varella;Sudeste;Word;R$ 600,00
05/09/2021;2021;set;Gabriel;Manuela Piccinini;Sudeste;Word;R$ 500,00
05/09/2021;2021;set;Paulo;Lívia César;Sudeste;Word;R$ 300,00
05/09/2021;2021;set;João;Alexia Sara;Norte;Word;R$ 600,00
06/09/2021;2021;set;Paulo;Pietro Dainara;Sul;Word;R$ 500,00
06/09/2021;2021;set;Alon;Yasser Azevedo;Nordeste;Word;R$ 500,00
06/09/2021;2021;set;Diego;Julia Capitulo;Norte;Word;R$ 450,00
07/09/2021;2021;set;Marcus;Luize Tostes;Centro-Oeste;Word;R$ 450,00
07/09/2021;2021;set;Gabriel;Alexandra Aya;Sul;Word;R$ 300,00
07/09/2021;2021;set;Diego;Jean Garambone;Sudeste;Word;R$ 450,00
07/09/2021;2021;set;Gabriel;Ian Nico;Sudeste;Word;R$ 450,00
08/09/2021;2021;set;Marcus;Raphael Bastos;Norte;Word;R$ 500,00
09/09/2021;2021;set;Diego;Maciela Augusto;Nordeste;Word;R$ 500,00
09/09/2021;2021;set;Paulo;Alexsandro Junqueira;Norte;Word;R$ 300,00
09/09/2021;2021;set;Diego;Alex Froufe;Nordeste;Word;R$ 600,00
09/09/2021;2021;set;Diego;Wesley Tsuyoshi;Sul;Word;R$ 300,00
09/09/2021;2021;set;Diego;Thaís Smolarek;Norte;Word;R$ 300,00
10/09/2021;2021;set;Paulo;Vívian Vitor;Nordeste;Word;R$ 500,00
10/09/2021;2021;set;Alon;Manuela Tribuzy;Nordeste;Word;R$ 500,00
10/09/2021;2021;set;Gabriel;Nicole Troccoli;Norte;Word;R$ 450,00
10/09/2021;2021;set;Alon;Karline Rubim;Centro-Oeste;Word;R$ 300,00
10/09/2021;2021;set;Gabriel;Giovanni Tribuzy;Sudeste;Word;R$ 500,00
10/09/2021;2021;set;Paulo;Jamile Osman;Norte;Word;R$ 600,00
10/09/2021;2021;set;Diego;Bernardo Penna;Norte;Word;R$ 600,00
11/09/2021;2021;set;Alon;Nickole Li;Sudeste;Word;R$ 600,00
11/09/2021;2021;set;Marcus;Daniella Corrêa;Norte;Word;R$ 300,00
12/09/2021;2021;set;Diego;Raíza Mendes;Norte;PowerPoint;R$ 600,00
12/09/2021;2021;set;Marcus;Yuske Helena;Sudeste;PowerPoint;R$ 450,00
13/09/2021;2021;set;Alon;Itai Helena;Norte;PowerPoint;R$ 600,00
13/09/2021;2021;set;Gabriel;Viviane Alves;Sul;PowerPoint;R$ 300,00
13/09/2021;2021;set;João;Adrielle Otavio;Centro-Oeste;PowerPoint;R$ 450,00
13/09/2021;2021;set;Diego;Tácio Orind;Centro-Oeste;PowerPoint;R$ 300,00
13/09/2021;2021;set;Marcus;Ylana Dalforne;Nordeste;PowerPoint;R$ 300,00
14/09/2021;2021;set;João;Suelen Dourado;Centro-Oeste;PowerPoint;R$ 450,00
14/09/2021;2021;set;Marcus;Hyago Leticia;Centro-Oeste;PowerPoint;R$ 300,00
14/09/2021;2021;set;Diego;Rebecca Lund;Centro-Oeste;PowerPoint;R$ 450,00
14/09/2021;2021;set;Gabriel;Marisol Tkotz;Centro-Oeste;PowerPoint;R$ 500,00
14/09/2021;2021;set;Marcus;Felipe Mateus;Norte;PowerPoint;R$ 300,00
15/09/2021;2021;set;Gabriel;Emanuella Gomes;Norte;Excel;R$ 500,00
15/09/2021;2021;set;Paulo;Tayane Póvoa;Nordeste;Power BI;R$ 300,00
16/09/2021;2021;set;João;Iris Veloso;Sudeste;VBA;R$ 600,00
16/09/2021;2021;set;Paulo;Daniele Miguel;Centro-Oeste;Word;R$ 450,00
17/09/2021;2021;set;Gabriel;Thaina Nuñez;Norte;Word;R$ 500,00
17/09/2021;2021;set;Alon;Letícia Naveiro;Sudeste;Word;R$ 600,00
17/09/2021;2021;set;João;Laiza Whitaker;Norte;Word;R$ 300,00
17/09/2021;2021;set;Gabriel;Ylana Gomes;Sudeste;Word;R$ 600,00
18/09/2021;2021;set;Alon;Antônio Júnior;Centro-Oeste;Word;R$ 450,00
18/09/2021;2021;set;Paulo;Adriane Palha;Sudeste;Word;R$ 600,00
18/09/2021;2021;set;Paulo;Letícia Bomfim;Norte;Python;R$ 450,00
18/09/2021;2021;set;Paulo;Philipe Pereira;Sudeste;Excel;R$ 500,00
18/09/2021;2021;set;Marcus;Ylana Limp;Nordeste;Python;R$ 450,00
18/09/2021;2021;set;Diego;Jéssica Soibelman;Norte;VBA;R$ 600,00
18/09/2021;2021;set;Marcus;Lucca Yehudah;Nordeste;Excel;R$ 500,00
19/09/2021;2021;set;Gabriel;Patricia Caroline;Centro-Oeste;Python;R$ 450,00
19/09/2021;2021;set;Diego;Dalvan Rebello;Nordeste;Excel;R$ 500,00
19/09/2021;2021;set;Paulo;Andreia Perim;Norte;Python;R$ 450,00
19/09/2021;2021;set;Paulo;Paloma Cassia;Nordeste;Python;R$ 450,00
19/09/2021;2021;set;Marcus;Stephanie Scandiuzzi;Norte;PowerPoint;R$ 450,00
19/09/2021;2021;set;João;Renata Felix;Sudeste;PowerPoint;R$ 300,00
19/09/2021;2021;set;João;Isis Abreu;Sudeste;Excel;R$ 500,00
20/09/2021;2021;set;Diego;Sara Miguel;Nordeste;Excel;R$ 500,00
20/09/2021;2021;set;Gabriel;Dayane Cabral;Norte;Excel;R$ 500,00
20/09/2021;2021;set;Gabriel;Nayne Tavares;Norte;PowerPoint;R$ 450,00
22/09/2021;2021;set;Alon;Juann Whitaker;Sudeste;VBA;R$ 600,00
22/09/2021;2021;set;Marcus;Izabel Aballo;Sul;VBA;R$ 600,00
22/09/2021;2021;set;Marcus;Francyne Cavalcanti;Norte;Excel;R$ 500,00
22/09/2021;2021;set;Marcus;Ighor Peixoto;Sudeste;VBA;R$ 600,00
22/09/2021;2021;set;Alon;Jonnathan de;Nordeste;Excel;R$ 500,00
22/09/2021;2021;set;Paulo;Luan Caroline;Centro-Oeste;VBA;R$ 600,00
22/09/2021;2021;set;Marcus;Bernard Rebelo;Nordeste;VBA;R$ 600,00
23/09/2021;2021;set;Diego;Giselia Whitaker;Sul;PowerPoint;R$ 450,00
23/09/2021;2021;set;Paulo;Arnaldo Fagundes;Nordeste;PowerPoint;R$ 300,00
23/09/2021;2021;set;João;Laiza Bittencourt;Centro-Oeste;PowerPoint;R$ 450,00
23/09/2021;2021;set;Alon;Cristina Essaber;Norte;Excel;R$ 500,00
23/09/2021;2021;set;Diego;Sandro Braga;Sul;PowerPoint;R$ 450,00
24/09/2021;2021;set;Alon;Marjorie Balassiano;Norte;PowerPoint;R$ 450,00
24/09/2021;2021;set;João;César Kohn;Nordeste;PowerPoint;R$ 300,00
24/09/2021;2021;set;Alon;Monique Renato;Nordeste;Excel;R$ 500,00
25/09/2021;2021;set;João;Victória Naveiro;Centro-Oeste;PowerPoint;R$ 300,00
25/09/2021;2021;set;Gabriel;Marina Gribel;Sudeste;VBA;R$ 600,00
25/09/2021;2021;set;Marcus;Murilo Jose;Sul;Excel;R$ 500,00
26/09/2021;2021;set;Paulo;Paulo Freitas;Nordeste;Excel;R$ 500,00
26/09/2021;2021;set;João;Alan Licurci;Nordeste;PowerPoint;R$ 300,00
26/09/2021;2021;set;Diego;Ludmila Fernandes;Sudeste;VBA;R$ 600,00
26/09/2021;2021;set;Paulo;Angelo Coimbra;Norte;Excel;R$ 500,00
27/09/2021;2021;set;Alon;Cláudia Moraes;Sul;Power BI;R$ 300,00
27/09/2021;2021;set;Marcus;Vívian Fangueiro;Centro-Oeste;Python;R$ 450,00
27/09/2021;2021;set;Paulo;Drielly Freitas;Sudeste;VBA;R$ 600,00
27/09/2021;2021;set;Paulo;Thaisa Luiza;Norte;VBA;R$ 600,00
27/09/2021;2021;set;Diego;Isis Brendalina;Norte;Power BI;R$ 300,00
27/09/2021;2021;set;Paulo;Raiane Villar;Nordeste;Excel;R$ 500,00
27/09/2021;2021;set;Marcus;Drielly Leão;Norte;Excel;R$ 500,00
28/09/2021;2021;set;Marcus;Daniella Lund;Norte;Python;R$ 450,00
28/09/2021;2021;set;João;Iasmim Garambone;Norte;Power BI;R$ 300,00
28/09/2021;2021;set;João;Giovani Jose;Nordeste;Excel;R$ 500,00
29/09/2021;2021;set;Alon;Leticia Montenegro;Nordeste;VBA;R$ 600,00
29/09/2021;2021;set;Diego;Taila Sant'Anna;Sudeste;VBA;R$ 600,00
29/09/2021;2021;set;João;Myllena Garcia;Nordeste;Excel;R$ 500,00
29/09/2021;2021;set;Diego;Arnaldo Paes;Norte;Excel;R$ 500,00
29/09/2021;2021;set;Marcus;Wendela Erthal;Sul;Python;R$ 450,00
30/09/2021;2021;set;Gabriel;Alberto Frederico;Sudeste;VBA;R$ 600,00
30/09/2021;2021;set;João;Vladimir Silveira;Nordeste;Python;R$ 450,00
01/10/2021;2021;out;Diego;Beatriz Caroline;Nordeste;Excel;R$ 500,00
02/10/2021;2021;out;Marcus;Lígia Sousa;Norte;VBA;R$ 600,00
02/10/2021;2021;out;Paulo;Joel Vargas;Sul;VBA;R$ 600,00
02/10/2021;2021;out;João;Pedro Rabelo;Sudeste;VBA;R$ 600,00
02/10/2021;2021;out;Marcus;Thayli Infante;Sul;Power BI;R$ 300,00
02/10/2021;2021;out;Alon;Maurício Spata;Sudeste;Power BI;R$ 300,00
03/10/2021;2021;out;Diego;Marianne Benvinda;Sudeste;Python;R$ 450,00
03/10/2021;2021;out;João;Edgard Tribuzy;Nordeste;Python;R$ 450,00
03/10/2021;2021;out;Alon;Luiza Francisca;Centro-Oeste;Power BI;R$ 300,00
03/10/2021;2021;out;Diego;Rodney Nascimento;Centro-Oeste;VBA;R$ 600,00
04/10/2021;2021;out;João;Luiza Zickwolf;Centro-Oeste;PowerPoint;R$ 450,00
05/10/2021;2021;out;Paulo;Bruno Amorim;Sudeste;VBA;R$ 600,00
05/10/2021;2021;out;Gabriel;Tayna Sofia;Centro-Oeste;PowerPoint;R$ 300,00
05/10/2021;2021;out;Gabriel;Karen Chagas;Norte;Excel;R$ 500,00
06/10/2021;2021;out;Paulo;Cláudio Corrêa;Sudeste;VBA;R$ 600,00
06/10/2021;2021;out;Diego;Marcello Benvinda;Nordeste;PowerPoint;R$ 300,00
06/10/2021;2021;out;Diego;Alan Comas;Sul;VBA;R$ 600,00
06/10/2021;2021;out;Paulo;Yuske Andréa;Norte;PowerPoint;R$ 300,00
06/10/2021;2021;out;Marcus;Luan Iane;Centro-Oeste;PowerPoint;R$ 450,00
07/10/2021;2021;out;João;Joao Tsuyoshi;Sul;Excel;R$ 500,00
07/10/2021;2021;out;Gabriel;Giselia Filiphe;Norte;PowerPoint;R$ 300,00
07/10/2021;2021;out;Alon;Ulisses Cesar;Nordeste;PowerPoint;R$ 300,00
07/10/2021;2021;out;Alon;Helga Chein;Sul;PowerPoint;R$ 300,00
07/10/2021;2021;out;Alon;Davi Cabral;Nordeste;Word;R$ 500,00
07/10/2021;2021;out;Marcus;Alecssander Neves;Centro-Oeste;Word;R$ 300,00
08/10/2021;2021;out;Paulo;Cláudia Abranches;Norte;Word;R$ 500,00
08/10/2021;2021;out;Alon;Renato Freixo;Norte;Word;R$ 600,00
09/10/2021;2021;out;Diego;Marcos Neves;Nordeste;Word;R$ 600,00
09/10/2021;2021;out;Paulo;Gleydson Santos;Norte;Word;R$ 450,00
09/10/2021;2021;out;Marcus;Fabiane Goulart;Sudeste;Word;R$ 450,00
10/10/2021;2021;out;Marcus;Rogério Nemitz;Sudeste;Word;R$ 500,00
10/10/2021;2021;out;Gabriel;Edgard Henriques;Sudeste;Word;R$ 600,00
10/10/2021;2021;out;João;Renato da;Nordeste;Word;R$ 500,00
10/10/2021;2021;out;Diego;Erick Santos;Nordeste;Word;R$ 500,00
10/10/2021;2021;out;João;Ysabella Pinto;Norte;PowerPoint;R$ 600,00
11/10/2021;2021;out;Gabriel;Ivana Sousa;Nordeste;PowerPoint;R$ 300,00
11/10/2021;2021;out;Alon;Marcela Zambrotti;Norte;PowerPoint;R$ 450,00
11/10/2021;2021;out;Diego;Giselia Gomes;Sudeste;PowerPoint;R$ 500,00
11/10/2021;2021;out;Gabriel;Ives Rodrigo;Sul;PowerPoint;R$ 500,00
11/10/2021;2021;out;Paulo;Domenik Santos;Nordeste;PowerPoint;R$ 450,00
11/10/2021;2021;out;Gabriel;Thaina Batista;Nordeste;PowerPoint;R$ 450,00
12/10/2021;2021;out;Alon;Sara Miranda;Sudeste;PowerPoint;R$ 600,00
12/10/2021;2021;out;Diego;Lucas César;Sul;PowerPoint;R$ 450,00
12/10/2021;2021;out;João;Mariana Bogossian;Norte;PowerPoint;R$ 300,00
13/10/2021;2021;out;Gabriel;Jônatas Florêncio;Sudeste;PowerPoint;R$ 600,00
14/10/2021;2021;out;Gabriel;Thayná Tsuyoshi;Sudeste;PowerPoint;R$ 600,00
14/10/2021;2021;out;Marcus;Gizele longo;Norte;PowerPoint;R$ 600,00
14/10/2021;2021;out;Paulo;Yasmim Bello;Sul;PowerPoint;R$ 450,00
14/10/2021;2021;out;Paulo;Ysabella Fonseca;Centro-Oeste;PowerPoint;R$ 450,00
15/10/2021;2021;out;Paulo;Raianne Brendalina;Norte;PowerPoint;R$ 500,00
15/10/2021;2021;out;Gabriel;Stefan Cossich;Centro-Oeste;PowerPoint;R$ 600,00
16/10/2021;2021;out;João;Lucca Menezes;Nordeste;PowerPoint;R$ 450,00
16/10/2021;2021;out;João;Alessandra Cristine;Nordeste;Python;R$ 450,00
17/10/2021;2021;out;João;Helga Rubio;Nordeste;Word;R$ 500,00
17/10/2021;2021;out;Diego;Karina Mattos;Nordeste;Power BI;R$ 300,00
17/10/2021;2021;out;João;Rafaella Chein;Norte;Word;R$ 500,00
17/10/2021;2021;out;Paulo;Davi Accardo;Sudeste;Word;R$ 500,00
17/10/2021;2021;out;João;Átila Sofia;Norte;Power BI;R$ 300,00
17/10/2021;2021;out;Diego;Átila Bachini;Sul;Power BI;R$ 300,00
18/10/2021;2021;out;João;Poline Sergio;Sul;Python;R$ 450,00
19/10/2021;2021;out;Alon;Rayane Henrique;Sudeste;Word;R$ 600,00
19/10/2021;2021;out;Paulo;Isis Garambone;Norte;Python;R$ 450,00
19/10/2021;2021;out;Diego;Jackson Crespo;Norte;Power BI;R$ 300,00
21/10/2021;2021;out;Alon;Micaele Bandeira;Nordeste;Word;R$ 500,00
21/10/2021;2021;out;Paulo;Raffael Penedo;Nordeste;Python;R$ 450,00
22/10/2021;2021;out;Paulo;Yasmine Reis;Nordeste;Word;R$ 600,00
23/10/2021;2021;out;Alon;Giuseppe Fróes;Sudeste;Word;R$ 600,00
23/10/2021;2021;out;Paulo;Patrícia Barrionuevo;Norte;Power BI;R$ 300,00
23/10/2021;2021;out;Marcus;Sandro Jardim;Sul;Python;R$ 450,00
24/10/2021;2021;out;Paulo;Kimberly Barberini;Norte;Word;R$ 500,00
24/10/2021;2021;out;João;Yla Anunciação;Nordeste;Power BI;R$ 300,00
24/10/2021;2021;out;Alon;Murilo Cassia;Centro-Oeste;Word;R$ 500,00
25/10/2021;2021;out;Diego;Kallena Sant'Anna;Centro-Oeste;Word;R$ 450,00
26/10/2021;2021;out;João;Gizele Guilherme;Centro-Oeste;Word;R$ 500,00
26/10/2021;2021;out;Diego;Etiene Whitaker;Sudeste;Word;R$ 600,00
26/10/2021;2021;out;Marcus;Paula Bezerra;Centro-Oeste;Word;R$ 450,00
26/10/2021;2021;out;João;Rebeca Pereira;Norte;Word;R$ 600,00
26/10/2021;2021;out;Marcus;Manuela Fioretti;Sudeste;Word;R$ 450,00
26/10/2021;2021;out;Marcus;Thaisa Mesquita;Centro-Oeste;Word;R$ 450,00
27/10/2021;2021;out;Marcus;Davi Li;Sul;Word;R$ 600,00
27/10/2021;2021;out;Alon;Platini Frossard;Sudeste;Word;R$ 600,00
27/10/2021;2021;out;Marcus;Andréia Martelotte;Norte;Word;R$ 600,00
27/10/2021;2021;out;Diego;Layssa Ferrer;Centro-Oeste;Word;R$ 450,00
27/10/2021;2021;out;Gabriel;Carolina Navega;Norte;Power BI;R$ 300,00
27/10/2021;2021;out;João;Stella Nacif;Sul;Excel;R$ 500,00
28/10/2021;2021;out;Diego;Frederico Balassiano;Centro-Oeste;Power BI;R$ 300,00
28/10/2021;2021;out;João;Giuseppe Rebello;Sudeste;Python;R$ 450,00
28/10/2021;2021;out;Paulo;Yohanan Fuchs;Norte;Python;R$ 450,00
28/10/2021;2021;out;Alon;Jonnathan Barbosa;Norte;Python;R$ 450,00
28/10/2021;2021;out;Gabriel;Jamile Junqueira;Sudeste;Python;R$ 450,00
29/10/2021;2021;out;Diego;Ananda Souza;Centro-Oeste;VBA;R$ 600,00
29/10/2021;2021;out;Paulo;Raianne Thury;Norte;Excel;R$ 500,00
29/10/2021;2021;out;Gabriel;Bárbara Elisa;Centro-Oeste;Power BI;R$ 300,00
29/10/2021;2021;out;João;Giuseppe dos;Sudeste;Power BI;R$ 300,00
30/10/2021;2021;out;Diego;Edson Bittencourt;Norte;Excel;R$ 500,00
31/10/2021;2021;out;João;Jose Gabrielen;Nordeste;Python;R$ 450,00
31/10/2021;2021;out;Alon;Walmyr Magalhães;Norte;Python;R$ 450,00
31/10/2021;2021;out;Diego;Hiaiune Helena;Nordeste;Power BI;R$ 300,00
31/10/2021;2021;out;João;Pedro Paulino;Norte;Python;R$ 450,00
31/10/2021;2021;out;Marcus;Ully Tavares;Nordeste;Python;R$ 450,00
31/10/2021;2021;out;Paulo;Vito Luiza;Norte;Excel;R$ 500,00
01/11/2021;2021;nov;Paulo;Barbara Gitirana;Sudeste;VBA;R$ 600,00
01/11/2021;2021;nov;Alon;Maciela Bello;Sul;Python;R$ 450,00
02/11/2021;2021;nov;Diego;Elida Falcão;Sudeste;VBA;R$ 600,00
02/11/2021;2021;nov;Gabriel;Evelyn Moutinho;Sul;Python;R$ 450,00
03/11/2021;2021;nov;Paulo;Antonia Garambone;Norte;Excel;R$ 500,00
03/11/2021;2021;nov;Marcus;Raianne Catarino;Nordeste;Excel;R$ 500,00
04/11/2021;2021;nov;Marcus;Camilla Dourado;Nordeste;Excel;R$ 500,00
04/11/2021;2021;nov;João;Tainah Victório;Centro-Oeste;Power BI;R$ 300,00
04/11/2021;2021;nov;João;Samantha Mendonça;Centro-Oeste;VBA;R$ 600,00
05/11/2021;2021;nov;Paulo;Melissa Salomão;Norte;Excel;R$ 500,00
05/11/2021;2021;nov;Gabriel;Walmyr Cardoso;Sudeste;PowerPoint;R$ 600,00
05/11/2021;2021;nov;João;Jéssica Fonseca;Sudeste;PowerPoint;R$ 450,00
05/11/2021;2021;nov;Paulo;Leandro Areias;Centro-Oeste;PowerPoint;R$ 300,00
05/11/2021;2021;nov;Gabriel;Raul Ronfini;Sudeste;PowerPoint;R$ 600,00
06/11/2021;2021;nov;Diego;Diogo Pereira;Nordeste;PowerPoint;R$ 600,00
06/11/2021;2021;nov;Paulo;Graziela Carreira;Centro-Oeste;PowerPoint;R$ 450,00
07/11/2021;2021;nov;Alon;Isabella Freitas;Sudeste;PowerPoint;R$ 600,00
07/11/2021;2021;nov;Diego;Arnôr Emmerick;Sudeste;PowerPoint;R$ 500,00
07/11/2021;2021;nov;Gabriel;Raiane Tsuyoshi;Nordeste;PowerPoint;R$ 300,00
07/11/2021;2021;nov;João;Marcelly Vargas;Sudeste;PowerPoint;R$ 600,00
07/11/2021;2021;nov;João;Luisa Pancini;Sul;PowerPoint;R$ 500,00
07/11/2021;2021;nov;Gabriel;Cinthia Rossi;Sul;PowerPoint;R$ 450,00
07/11/2021;2021;nov;Marcus;Raquel Ghiorzi;Norte;PowerPoint;R$ 300,00
07/11/2021;2021;nov;João;Thadeu Silvestre;Norte;PowerPoint;R$ 450,00
07/11/2021;2021;nov;Marcus;Ingra Rozenbaum;Centro-Oeste;PowerPoint;R$ 450,00
08/11/2021;2021;nov;João;Livia Azevedo;Norte;PowerPoint;R$ 450,00
08/11/2021;2021;nov;Marcus;Jefferson Brendalina;Nordeste;PowerPoint;R$ 500,00
08/11/2021;2021;nov;João;Stephanie Fróes;Centro-Oeste;Power BI;R$ 300,00
09/11/2021;2021;nov;Marcus;Eliane Mainente;Norte;Python;R$ 450,00
09/11/2021;2021;nov;Gabriel;Maurício Rosario;Sudeste;Python;R$ 450,00
09/11/2021;2021;nov;Diego;Eriko Bailly;Norte;Power BI;R$ 300,00
10/11/2021;2021;nov;Paulo;Eriko Viana;Sudeste;Excel;R$ 500,00
10/11/2021;2021;nov;Diego;Ully Barreira;Norte;VBA;R$ 600,00
10/11/2021;2021;nov;Paulo;Vivian Junqueira;Norte;Power BI;R$ 300,00
10/11/2021;2021;nov;Gabriel;Izabella Oliveira;Norte;Power BI;R$ 300,00
11/11/2021;2021;nov;Paulo;Carolina Azevedo;Nordeste;VBA;R$ 600,00
11/11/2021;2021;nov;João;Layssa Bastos;Centro-Oeste;Python;R$ 450,00
11/11/2021;2021;nov;Alon;Yasmini Bretas;Nordeste;VBA;R$ 600,00
12/11/2021;2021;nov;Paulo;Yasmini Farah;Sudeste;VBA;R$ 600,00
12/11/2021;2021;nov;Alon;Ulisses Veloso;Norte;VBA;R$ 600,00
13/11/2021;2021;nov;Paulo;Marcus Soibelman;Sul;Python;R$ 450,00
13/11/2021;2021;nov;Diego;Marcelly Sousa;Nordeste;Python;R$ 450,00
13/11/2021;2021;nov;João;Leila Victório;Sudeste;Power BI;R$ 300,00
13/11/2021;2021;nov;Gabriel;Alberto Benvinda;Norte;VBA;R$ 600,00
